volatility,return
0.281318,0.130196
0.237156,0.135128
0.312218,0.130906
0.238195,0.13315
0.240807,0.146365
0.243973,0.133228
0.258763,0.119915
0.273138,0.128682
0.261296,0.153212
0.275772,0.154456
0.257803,0.153108
0.277439,0.141888
0.250375,0.133154
0.231792,0.147213
0.260574,0.141388
0.220818,0.121858
0.203524,0.143458
0.227204,0.127644
0.257394,0.149542
0.200747,0.133882
0.257056,0.136994
0.288212,0.139323
0.250946,0.147069
0.257465,0.146833
0.260019,0.13813
0.257214,0.142811
0.230159,0.143215
0.237742,0.121489
0.287249,0.142521
0.278398,0.129308
0.28574,0.122157
0.216223,0.144224
0.2469,0.130678
0.24459,0.135294
0.317281,0.161305
0.236487,0.140038
0.216836,0.142651
0.251959,0.141083
0.270145,0.158501
0.233631,0.137746
0.253273,0.122854
0.238956,0.144344
0.205805,0.143276
0.235367,0.15928
0.21794,0.127422
0.275418,0.135325
0.253695,0.14816
0.241243,0.13712
0.268687,0.128553
0.260547,0.146542
0.238912,0.158195
0.269241,0.142772
0.277941,0.148842
0.329245,0.149245
0.26965,0.121936
0.320603,0.147976
0.269122,0.141076
0.257498,0.142258
0.222371,0.127969
0.260727,0.140685
0.276336,0.138035
0.238846,0.117752
0.310921,0.136879
0.266237,0.13799
0.224811,0.118565
0.297413,0.146789
0.251265,0.136726
0.244056,0.126039
0.233066,0.134339
0.270289,0.155365
0.242334,0.140866
0.262099,0.123408
0.307119,0.150393
0.250571,0.138768
0.239005,0.137862
0.250463,0.156104
0.242981,0.136966
0.263931,0.148516
0.206474,0.121483
0.269627,0.127553
0.230211,0.135095
0.269151,0.1433
0.271005,0.11457
0.219514,0.13855
0.278661,0.146495
0.244335,0.130811
0.253862,0.135743
0.22013,0.132086
0.21938,0.0958115
0.302981,0.134619
0.232094,0.130731
0.233133,0.135328
0.211682,0.128839
0.238248,0.155112
0.222822,0.12955
0.251189,0.137096
0.24048,0.137089
0.251667,0.137613
0.244141,0.147345
0.275119,0.130577
0.206017,0.145672
0.233025,0.134891
0.288845,0.134068
0.238253,0.131176
0.265056,0.13436
0.267932,0.156457
0.293324,0.156024
0.271234,0.134284
0.25843,0.131698
0.225191,0.128552
0.306992,0.142206
0.255724,0.140226
0.234422,0.129035
0.23597,0.144182
0.231935,0.146567
0.237394,0.126778
0.222289,0.135622
0.241711,0.15043
0.244295,0.125287
0.259555,0.138594
0.246837,0.139199
0.219609,0.115618
0.229556,0.115636
0.27553,0.141899
0.243918,0.144546
0.242158,0.134067
0.231498,0.140657
0.250808,0.146625
0.26541,0.154515
0.265945,0.15615
0.245409,0.154673
0.300031,0.142857
0.233219,0.131116
0.252981,0.153084
0.239938,0.123441
0.296338,0.146019
0.221515,0.130735
0.264119,0.14349
0.237319,0.145438
0.213566,0.129233
0.264085,0.153251
0.253436,0.131269
0.258246,0.137086
0.291279,0.140525
0.31577,0.130344
0.246145,0.142163
0.212316,0.131307
0.241428,0.126221
0.269536,0.14679
0.213243,0.145147
0.283811,0.165103
0.21911,0.149979
0.241153,0.150716
0.276661,0.127699
0.215945,0.140655
0.245414,0.142096
0.256943,0.141257
0.224647,0.133172
0.302943,0.144228
0.244581,0.116948
0.28571,0.147094
0.2555,0.142068
0.2501,0.148054
0.257059,0.122946
0.252318,0.154659
0.241469,0.130275
0.215079,0.120052
0.23298,0.107335
0.263923,0.139378
0.277705,0.158847
0.277527,0.146069
0.338091,0.123164
0.200261,0.132369
0.238179,0.12792
0.274734,0.142964
0.259319,0.151023
0.284789,0.142813
0.268665,0.140508
0.252965,0.150601
0.229344,0.15091
0.194283,0.12171
0.226124,0.137878
0.247532,0.143216
0.237333,0.140232
0.290549,0.124731
0.261082,0.126995
0.264082,0.150295
0.262995,0.144727
0.275719,0.149495
0.247382,0.128552
0.263672,0.142242
0.253265,0.119537
0.291097,0.144037
0.245982,0.153076
0.26936,0.137288
0.27563,0.140188
0.233981,0.127729
0.249677,0.130947
0.279816,0.120568
0.310459,0.154216
0.362459,0.134518
0.239882,0.133888
0.262331,0.103305
0.265819,0.138935
0.296375,0.152128
0.199581,0.104585
0.231942,0.122214
0.296678,0.137491
0.291473,0.136939
0.254666,0.115896
0.207332,0.138139
0.264751,0.114469
0.275491,0.152663
0.241857,0.135443
0.248082,0.132522
0.322311,0.137731
0.254159,0.136343
0.258724,0.125712
0.249562,0.123332
0.286825,0.144048
0.252259,0.115376
0.352977,0.140035
0.222788,0.125371
0.270164,0.132323
0.236564,0.113345
0.285062,0.140732
0.260779,0.131362
0.251321,0.123551
0.230641,0.145149
0.308012,0.149592
0.305509,0.147604
0.281128,0.122157
0.198927,0.112993
0.254461,0.129944
0.238375,0.127289
0.233224,0.135642
0.293505,0.130483
0.280693,0.132663
0.21537,0.116369
0.242917,0.14098
0.266438,0.136171
0.262845,0.138817
0.234759,0.136463
0.232788,0.149889
0.261076,0.11868
0.235449,0.12763
0.285891,0.149007
0.315884,0.131124
0.294509,0.15191
0.246965,0.140977
0.249075,0.11796
0.202953,0.136911
0.270924,0.151392
0.228216,0.13989
0.234572,0.161483
0.234026,0.139906
0.322687,0.144359
0.228373,0.13162
0.254481,0.134969
0.289515,0.154099
0.248532,0.141562
0.276636,0.153192
0.209457,0.126885
0.222182,0.122825
0.27047,0.135768
0.292824,0.151822
0.211635,0.138815
0.239111,0.151867
0.208117,0.142064
0.22037,0.133797
0.313905,0.147208
0.230203,0.125799
0.289627,0.143009
0.259377,0.167749
0.246838,0.151111
0.26286,0.143898
0.256654,0.133222
0.207244,0.128511
0.261145,0.131598
0.213473,0.129262
0.254946,0.126107
0.278739,0.141789
0.303161,0.117848
0.198065,0.131823
0.244588,0.134646
0.256774,0.131919
0.350795,0.125927
0.291893,0.156256
0.304025,0.16072
0.22785,0.136261
0.219025,0.133897
0.278947,0.136033
0.307877,0.146861
0.208802,0.127694
0.242804,0.133473
0.278379,0.124927
0.249732,0.134409
0.235094,0.130216
0.303235,0.142645
0.289226,0.152081
0.243391,0.138313
0.261144,0.133518
0.276317,0.124041
0.250606,0.150536
0.264687,0.139722
0.243705,0.119898
0.247362,0.134678
0.239454,0.152715
0.278153,0.144981
0.226734,0.139612
0.256865,0.141091
0.267192,0.144763
0.293502,0.154717
0.248082,0.144378
0.317646,0.143981
0.271674,0.139331
0.253023,0.135419
0.243338,0.136825
0.212756,0.144245
0.307492,0.150169
0.239037,0.140744
0.275433,0.148073
0.241973,0.13334
0.291215,0.131216
0.279209,0.142707
0.223461,0.132772
0.278029,0.135716
0.271712,0.130168
0.280511,0.162678
0.273642,0.142878
0.220941,0.139102
0.240547,0.125991
0.245254,0.136615
0.243668,0.130874
0.233568,0.124133
0.237523,0.138743
0.247806,0.134746
0.248103,0.133513
0.253835,0.14893
0.221326,0.135158
0.235022,0.137924
0.270052,0.135298
0.272481,0.137406
0.230097,0.141947
0.286308,0.161721
0.287004,0.157587
0.261768,0.149572
0.261184,0.130858
0.258454,0.153304
0.255099,0.148154
0.23577,0.153395
0.262179,0.157894
0.266058,0.13156
0.268188,0.133467
0.269213,0.151419
0.248897,0.150569
0.228187,0.125641
0.211476,0.14052
0.292573,0.132365
0.271406,0.125943
0.254546,0.157155
0.240537,0.133787
0.284575,0.152475
0.274718,0.150973
0.256542,0.151624
0.205592,0.132623
0.245207,0.152698
0.25866,0.109823
0.245494,0.159465
0.26158,0.125921
0.232676,0.156318
0.263782,0.140307
0.26148,0.145968
0.245668,0.146785
0.277439,0.131111
0.292902,0.157198
0.253488,0.123462
0.268066,0.158598
0.234057,0.120531
0.228281,0.125573
0.224583,0.127406
0.298958,0.157452
0.230392,0.13819
0.239311,0.135113
0.279967,0.150043
0.237387,0.147161
0.219614,0.133786
0.240511,0.130745
0.268454,0.141981
0.210336,0.100341
0.271015,0.156789
0.255999,0.127688
0.250634,0.128444
0.22727,0.147856
0.291456,0.156901
0.274643,0.151173
0.31133,0.143887
0.218558,0.122922
0.241009,0.155769
0.270898,0.131183
0.252823,0.134162
0.242042,0.152933
0.295274,0.141157
0.265248,0.161887
0.249688,0.121384
0.246436,0.135571
0.285082,0.130653
0.273173,0.139529
0.229614,0.14441
0.244678,0.141733
0.310397,0.157027
0.237446,0.123263
0.26096,0.150455
0.226059,0.130492
0.288272,0.149103
0.21616,0.161255
0.29113,0.162491
0.262637,0.160349
0.249677,0.142544
0.256231,0.124292
0.272584,0.122536
0.268185,0.134688
0.250918,0.11641
0.233832,0.129183
0.266393,0.14161
0.281494,0.153843
0.252134,0.130327
0.300531,0.150931
0.238506,0.133932
0.336681,0.134919
0.249876,0.141749
0.25949,0.156226
0.240068,0.146188
0.291069,0.151969
0.254624,0.152067
0.263716,0.145606
0.271838,0.140002
0.233965,0.13298
0.231814,0.139302
0.243748,0.144456
0.274067,0.131951
0.230348,0.138093
0.204563,0.128914
0.231641,0.124812
0.23697,0.139484
0.204857,0.114447
0.211331,0.126092
0.288522,0.138547
0.22816,0.164184
0.292535,0.119111
0.303251,0.155866
0.252236,0.150572
0.261089,0.131528
0.21235,0.140559
0.258368,0.115513
0.274274,0.146081
0.279973,0.144825
0.2489,0.125442
0.243274,0.140002
0.253351,0.131942
0.27431,0.133937
0.242746,0.145587
0.211039,0.129464
0.230354,0.136662
0.268389,0.148777
0.258845,0.132771
0.252455,0.14143
0.245122,0.139313
0.254643,0.1509
0.251449,0.113388
0.258837,0.146602
0.258735,0.146833
0.232741,0.149833
0.260741,0.123223
0.231885,0.137534
0.243416,0.136104
0.245499,0.149789
0.253832,0.127781
0.253174,0.12974
0.230072,0.124976
0.291743,0.152079
0.242938,0.125824
0.296164,0.135481
0.212006,0.133712
0.229872,0.138763
0.220291,0.100008
0.27056,0.150039
0.239949,0.164562
0.262932,0.131519
0.257966,0.140821
0.261906,0.112735
0.209654,0.140014
0.254391,0.14637
0.219535,0.129622
0.209127,0.12683
0.211736,0.131276
0.283952,0.139433
0.26468,0.140124
0.251823,0.148988
0.222489,0.140033
0.263227,0.1334
0.267857,0.129191
0.246121,0.157759
0.231559,0.14799
0.239476,0.139614
0.264576,0.149542
0.256113,0.14377
0.248093,0.13232
0.253605,0.134025
0.244654,0.14061
0.227774,0.132676
0.235902,0.126945
0.24925,0.169511
0.209429,0.124731
0.265037,0.141908
0.248081,0.138528
0.266374,0.125383
0.316956,0.147576
0.253287,0.127968
0.317862,0.151711
0.288942,0.155828
0.274633,0.142878
0.301137,0.159047
0.230723,0.14697
0.225207,0.134617
0.255654,0.133652
0.204543,0.134585
0.245912,0.13638
0.278617,0.133082
0.220194,0.129651
0.271783,0.145955
0.249983,0.130998
0.238425,0.134662
0.228049,0.152834
0.251739,0.138092
0.271021,0.140341
0.290617,0.119357
0.260803,0.145725
0.227644,0.151228
0.259618,0.157743
0.280913,0.152487
0.268794,0.141135
0.238916,0.131287
0.278114,0.129241
0.259714,0.149778
0.24071,0.137026
0.232463,0.155249
0.280604,0.131543
0.279599,0.121791
0.345173,0.128188
0.273348,0.132104
0.229559,0.140853
0.286261,0.141425
0.246267,0.124955
0.211786,0.134061
0.292726,0.141885
0.261075,0.154814
0.224023,0.139795
0.301892,0.15411
0.294838,0.133479
0.230488,0.138049
0.222264,0.1207
0.255872,0.149208
0.26847,0.130681
0.279234,0.143334
0.223013,0.136013
0.240446,0.162537
0.247223,0.117574
0.320407,0.157182
0.258858,0.135612
0.293451,0.170817
0.231197,0.133558
0.296979,0.143549
0.270973,0.159994
0.217074,0.128497
0.231816,0.138002
0.282477,0.13224
0.230222,0.13236
0.27923,0.153456
0.275449,0.13812
0.24606,0.136266
0.263393,0.12802
0.2329,0.143782
0.227006,0.136755
0.244965,0.144464
0.233613,0.143429
0.229992,0.138071
0.249151,0.131758
0.259556,0.138962
0.246775,0.146786
0.246072,0.119056
0.251822,0.153983
0.249706,0.120303
0.225539,0.140149
0.221101,0.123989
0.227306,0.128356
0.252978,0.142334
0.250073,0.116375
0.229667,0.150154
0.25223,0.124912
0.337006,0.146446
0.302558,0.151383
0.260502,0.143354
0.233854,0.146699
0.272029,0.142548
0.280701,0.142331
0.237183,0.145908
0.251715,0.14925
0.260829,0.141675
0.263969,0.158213
0.318421,0.12876
0.254307,0.155781
0.250513,0.165924
0.320981,0.141933
0.220457,0.137333
0.25831,0.134199
0.267314,0.147914
0.216536,0.130459
0.260557,0.138338
0.223368,0.131971
0.208918,0.12955
0.237594,0.164539
0.253752,0.164564
0.260366,0.126429
0.237023,0.136688
0.217096,0.14023
0.211388,0.129042
0.260513,0.135467
0.244872,0.128014
0.249087,0.113763
0.230821,0.130956
0.336761,0.145207
0.237833,0.124014
0.240422,0.136444
0.215975,0.136465
0.284218,0.156573
0.260749,0.151488
0.234588,0.158399
0.244411,0.134775
0.227529,0.147436
0.207085,0.139472
0.287518,0.0989293
0.272914,0.14176
0.232644,0.148418
0.356006,0.124959
0.263191,0.137973
0.279747,0.151908
0.232567,0.146089
0.305355,0.150753
0.198834,0.12354
0.26519,0.118361
0.221235,0.153906
0.209713,0.130527
0.238056,0.15428
0.239141,0.132943
0.342521,0.142373
0.226191,0.142733
0.266977,0.140557
0.235046,0.12155
0.280164,0.137767
0.230916,0.130113
0.264509,0.169013
0.253064,0.130844
0.250509,0.128827
0.309751,0.132476
0.241925,0.136957
0.28631,0.14002
0.213656,0.156347
0.267718,0.145397
0.299606,0.143924
0.256581,0.15834
0.263717,0.168211
0.266538,0.140706
0.255213,0.134382
0.26665,0.129481
0.273409,0.157664
0.218227,0.12814
0.226116,0.124178
0.22514,0.143108
0.220549,0.131363
0.26315,0.150374
0.221778,0.111359
0.237671,0.121044
0.24728,0.133951
0.244391,0.155094
0.266647,0.129607
0.23782,0.140901
0.292355,0.142023
0.265642,0.152624
0.225432,0.136468
0.261806,0.12951
0.233028,0.133517
0.311669,0.144863
0.257567,0.121954
0.240105,0.112881
0.237926,0.140561
0.282347,0.134533
0.288373,0.143579
0.298089,0.150961
0.220013,0.132185
0.268142,0.133585
0.26663,0.131541
0.242153,0.134849
0.213627,0.147253
0.258787,0.128702
0.267779,0.140885
0.264191,0.131457
0.251549,0.158705
0.263594,0.139581
0.277965,0.164114
0.225212,0.124915
0.25077,0.128637
0.25666,0.138389
0.298329,0.135415
0.273697,0.156618
0.222786,0.12504
0.256385,0.12265
0.241365,0.120827
0.254966,0.143991
0.311802,0.141253
0.313058,0.150878
0.240255,0.139341
0.233935,0.150742
0.25112,0.125537
0.319922,0.149325
0.286086,0.12026
0.288047,0.135977
0.234397,0.118689
0.281752,0.139355
0.328603,0.153953
0.246087,0.14896
0.349313,0.141425
0.23923,0.138205
0.227726,0.15291
0.250014,0.135289
0.218926,0.141406
0.210887,0.138585
0.229432,0.12808
0.28169,0.139813
0.220085,0.131389
0.265831,0.150533
0.276517,0.145694
0.249967,0.148796
0.269047,0.163307
0.254071,0.121754
0.264718,0.157835
0.228486,0.142178
0.275993,0.146533
0.250246,0.140376
0.234415,0.138392
0.222175,0.13816
0.229643,0.132518
0.291943,0.133326
0.253166,0.158448
0.243707,0.148769
0.325398,0.13355
0.221776,0.144775
0.269585,0.129772
0.227588,0.142122
0.232947,0.126938
0.276516,0.146729
0.235335,0.134838
0.266961,0.138327
0.214967,0.138932
0.245248,0.135984
0.232768,0.13931
0.247316,0.143853
0.256244,0.143165
0.326164,0.14343
0.218969,0.132984
0.243727,0.13403
0.219042,0.137025
0.253004,0.156911
0.213781,0.144802
0.259716,0.140328
0.244019,0.142137
0.237201,0.145378
0.24208,0.144466
0.240336,0.131654
0.220831,0.134213
0.300542,0.148731
0.239999,0.126311
0.245668,0.164328
0.296491,0.140263
0.258789,0.156377
0.254653,0.139754
0.283179,0.128304
0.244208,0.152214
0.24355,0.136295
0.297342,0.136833
0.214883,0.134339
0.228342,0.125835
0.26659,0.13707
0.262053,0.128818
0.216398,0.130143
0.230459,0.136995
0.218091,0.143726
0.247278,0.130603
0.217601,0.13495
0.227785,0.12797
0.27991,0.131303
0.286435,0.142876
0.249617,0.151196
0.229927,0.134808
0.26435,0.147029
0.263987,0.144967
0.247229,0.147856
0.238489,0.138574
0.232006,0.13494
0.296962,0.153847
0.235213,0.132371
0.253426,0.151956
0.25855,0.144099
0.237801,0.132568
0.261732,0.125594
0.237035,0.137856
0.282229,0.129139
0.2298,0.0986172
0.28048,0.146592
0.261115,0.147098
0.286278,0.148994
0.217016,0.143692
0.213997,0.135171
0.234601,0.147236
0.236068,0.149733
0.295149,0.13685
0.251312,0.135503
0.259696,0.147046
0.275698,0.147349
0.221248,0.129532
0.250031,0.12426
0.256181,0.13591
0.272361,0.150113
0.272672,0.154449
0.235958,0.148071
0.224161,0.133693
0.222492,0.123785
0.259425,0.1442
0.216559,0.139599
0.23734,0.133482
0.223461,0.155135
0.279173,0.134058
0.257562,0.13106
0.235783,0.142478
0.274248,0.141425
0.209573,0.133335
0.266424,0.148421
0.222648,0.120538
0.245574,0.138178
0.288804,0.129605
0.221918,0.142802
0.237573,0.135044
0.25047,0.12853
0.219371,0.134129
0.230217,0.132338
0.264856,0.138547
0.234501,0.109763
0.222408,0.137053
0.24556,0.144466
0.23945,0.154578
0.237701,0.134489
0.355867,0.134334
0.26191,0.147964
0.246821,0.117531
0.273586,0.15337
0.227981,0.148706
0.301269,0.157514
0.221656,0.131371
0.255074,0.141831
0.272585,0.135436
0.292728,0.14389
0.244652,0.143347
0.272365,0.142823
0.223574,0.156507
0.256741,0.139124
0.28238,0.141635
0.255883,0.149728
0.2292,0.122667
0.24564,0.149268
0.276286,0.147409
0.296975,0.139125
0.211701,0.123712
0.197646,0.113604
0.237895,0.134852
0.219807,0.128961
0.24959,0.151978
0.261895,0.125109
0.26512,0.157358
0.257085,0.148382
0.273241,0.16247
0.279807,0.125707
0.239658,0.136403
0.249372,0.140565
0.247354,0.143357
0.217873,0.13808
0.252959,0.144791
0.258421,0.155255
0.216487,0.130032
0.274534,0.1382
0.247909,0.125133
0.249155,0.123826
0.245413,0.105895
0.296094,0.156031
0.294812,0.152713
0.256453,0.141369
0.271034,0.132897
0.260145,0.137619
0.238777,0.140556
0.259207,0.155639
0.273513,0.156233
0.229372,0.144632
0.28673,0.159859
0.245734,0.133485
0.26257,0.148774
0.273764,0.134857
0.243518,0.136975
0.242584,0.153378
0.318749,0.147111
0.29546,0.153425
0.27253,0.14288
0.251396,0.13066
0.279629,0.117588
0.252961,0.150784
0.26605,0.137281
0.256846,0.123645
0.294998,0.151222
0.232157,0.14315
0.292613,0.135407
0.231238,0.141661
0.271293,0.153064
0.256848,0.122572
0.257152,0.144518
0.223021,0.13718
0.240572,0.140693
0.224821,0.13024
0.245384,0.153122
0.224331,0.135421
0.234527,0.133625
0.24358,0.138304
0.243556,0.143327
0.23,0.150146
0.225158,0.146386
0.36092,0.132956
0.26721,0.156117
0.2732,0.131566
0.250165,0.156891
0.306983,0.144665
0.229515,0.123271
0.25888,0.136136
0.208082,0.1295
0.293264,0.149721
0.214789,0.130849
0.238598,0.137646
0.23483,0.151942
0.284097,0.131168
0.269631,0.141483
0.261693,0.163655
0.288971,0.136774
0.257945,0.142902
0.236971,0.137026
0.236923,0.127649
0.23809,0.136432
0.251116,0.124086
0.243368,0.142529
0.221717,0.135294
0.252847,0.135405
0.310533,0.14776
0.235807,0.130302
0.246443,0.129322
0.281671,0.145906
0.323021,0.151308
0.199184,0.12433
0.274944,0.15238
0.214421,0.134816
0.309413,0.116862
0.239437,0.143451
0.257011,0.136176
0.270493,0.158824
0.250037,0.164417
0.304279,0.134773
0.234479,0.151055
0.217092,0.121706
0.236584,0.132547
0.258956,0.142707
0.263862,0.108771
0.265454,0.135209
0.260103,0.121839
0.313508,0.140092
0.23711,0.129255
0.290937,0.141525
0.293802,0.145877
0.233096,0.132535
0.251942,0.150227
0.269736,0.123962
0.241026,0.125706
0.277664,0.126455
0.258894,0.135427
0.235281,0.132019
0.246261,0.138136
0.269396,0.152505
0.227169,0.115771
0.331511,0.138421
0.285797,0.150164
0.289488,0.137524
0.237654,0.128151
0.239754,0.11287
0.290229,0.152172
0.21392,0.134405
0.289177,0.13241
0.263569,0.144202
0.226315,0.142035
0.251736,0.146757
0.315272,0.141116
0.239363,0.128467
0.297596,0.134755
0.303673,0.129218
0.271056,0.137371
0.244744,0.161625
0.263749,0.121872
0.213644,0.138824
0.216371,0.148917
0.266848,0.136467
0.296831,0.143782
0.279414,0.129767
0.26241,0.129126
0.217131,0.140014
0.225307,0.121268
0.212902,0.135388
0.247952,0.140746
0.244385,0.141489
0.204722,0.132783
0.25673,0.145767
0.267258,0.107246
0.216767,0.127053
0.29318,0.14137
0.253603,0.141567
0.253239,0.12965
0.24353,0.138841
0.231404,0.140344
0.22428,0.116101
0.235858,0.151368
0.24695,0.133196
0.253627,0.133063
0.281625,0.132893
0.242257,0.115049
0.295834,0.147148
0.320102,0.149972
0.345299,0.116411
0.252201,0.114753
0.260152,0.128276
0.237438,0.145246
0.324402,0.141904
0.277444,0.154348
0.286434,0.139019
0.264036,0.14727
0.21074,0.120566
0.293122,0.152785
0.25273,0.118743
0.267371,0.165536
0.215464,0.129423
0.309647,0.152327
0.291056,0.137277
0.2428,0.137156
0.228233,0.148036
0.224902,0.136198
0.250935,0.120927
0.263145,0.142631
0.227805,0.148943
0.250218,0.119744
0.272778,0.160753
0.234094,0.155069
0.201955,0.122553
0.271272,0.150928
0.263299,0.142186
0.23442,0.113919
0.216863,0.109661
0.241969,0.127057
0.232565,0.124396
0.236994,0.143453
0.289227,0.130406
0.21953,0.137587
0.247042,0.123746
0.253417,0.137051
0.248781,0.12877
0.250668,0.129828
0.276915,0.1468
0.224385,0.140165
0.203391,0.124179
0.266908,0.164089
0.23983,0.151632
0.291414,0.150264
0.25824,0.151318
0.243165,0.12992
0.21259,0.13224
0.21257,0.14263
0.225082,0.128893
0.222484,0.144546
0.312771,0.119978
0.259788,0.142934
0.222878,0.157284
0.242572,0.138514
0.216999,0.125187
0.313158,0.131591
0.310641,0.147779
0.257907,0.145678
0.241093,0.157777
0.253085,0.110412
0.234883,0.133344
0.234506,0.129473
0.221443,0.138117
0.261583,0.155053
0.258646,0.135836
0.266465,0.123681
0.206809,0.115048
0.261177,0.135278
0.30444,0.141164
0.29862,0.142616
0.26906,0.128572
0.272724,0.163674
0.246825,0.148216
0.226129,0.0729352
0.233815,0.166161
0.205615,0.140274
0.259142,0.152857
0.251175,0.134404
0.242559,0.135593
0.239102,0.14462
0.252584,0.14108
0.262665,0.152509
0.300404,0.142075
0.251777,0.123358
0.26974,0.135027
0.237707,0.1639
0.239785,0.136598
0.202807,0.139941
0.294432,0.140884
0.293512,0.138327
0.212738,0.14041
0.267905,0.137892
0.207942,0.117941
0.249064,0.15078
0.285628,0.145621
0.251338,0.134064
0.229038,0.136029
0.240748,0.160558
0.215335,0.110864
0.2744,0.14045
0.247323,0.133894
0.210051,0.140059
0.268959,0.152385
0.225787,0.0965226
0.219224,0.135427
0.241657,0.15779
0.229604,0.128206
0.240485,0.150701
0.258273,0.136022
0.241884,0.117382
0.250132,0.140884
0.235337,0.1125
0.250469,0.135255
0.257954,0.146689
0.249367,0.152561
0.27193,0.126
0.228447,0.124055
0.276812,0.14508
0.239491,0.163551
0.275412,0.146021
0.269494,0.156561
0.250441,0.131553
0.247131,0.141615
0.24766,0.140405
0.223347,0.111095
0.255325,0.147686
0.236511,0.140699
0.24052,0.135569
0.285433,0.136137
0.247813,0.129731
0.299433,0.134013
0.274305,0.147784
0.278375,0.144641
0.273323,0.136304
0.269585,0.129033
0.27152,0.139516
0.259731,0.14589
0.276747,0.140984
0.294583,0.151635
0.226993,0.122889
0.261946,0.138722
0.254056,0.134276
0.231027,0.144769
0.242714,0.132995
0.208828,0.1289
0.29319,0.154352
0.249757,0.133696
0.286999,0.143443
0.241579,0.118619
0.250815,0.134252
0.252622,0.113948
0.229703,0.137024
0.243874,0.147655
0.263301,0.158292
0.250748,0.120599
0.305655,0.147911
0.288842,0.153034
0.225175,0.130224
0.23569,0.14006
0.24187,0.129029
0.256431,0.122802
0.225415,0.143168
0.238034,0.136683
0.255331,0.136091
0.277634,0.12246
0.254027,0.135326
0.257907,0.118723
0.219034,0.14261
0.221112,0.141782
0.224304,0.131743
0.228115,0.134235
0.276494,0.166197
0.286475,0.161549
0.273982,0.11375
0.237232,0.141307
0.321976,0.149586
0.244801,0.136818
0.292065,0.140852
0.293984,0.155039
0.248906,0.122632
0.299106,0.155139
0.272547,0.128342
0.248851,0.167075
0.240156,0.137896
0.198071,0.122681
0.238676,0.137882
0.307209,0.133669
0.287216,0.139
0.259282,0.146412
0.242608,0.119309
0.255577,0.153351
0.2715,0.152583
0.280753,0.137213
0.283727,0.146285
0.233087,0.14297
0.24318,0.137214
0.284112,0.153356
0.206897,0.122586
0.322068,0.143158
0.211824,0.111892
0.200184,0.133611
0.293034,0.156197
0.304815,0.14424
0.226305,0.147371
0.23278,0.134583
0.230131,0.154593
0.238729,0.165294
0.303211,0.140847
0.249703,0.118484
0.229745,0.137467
0.288911,0.148187
0.266092,0.139454
0.258069,0.134728
0.25412,0.143945
0.333967,0.14453
0.282717,0.139666
0.213391,0.125348
0.227933,0.130593
0.246965,0.119404
0.302737,0.151351
0.23779,0.151833
0.268016,0.127319
0.293677,0.155051
0.255321,0.132006
0.241148,0.164888
0.221705,0.142278
0.228204,0.137108
0.231945,0.163278
0.235787,0.139351
0.262389,0.133776
0.244814,0.139677
0.276515,0.145724
0.246677,0.154671
0.266307,0.14837
0.271841,0.143579
0.298026,0.141017
0.283124,0.132735
0.302423,0.12016
0.30563,0.146264
0.242717,0.137999
0.258752,0.130407
0.301373,0.162273
0.232,0.136258
0.260857,0.140753
0.238809,0.132347
0.223208,0.139448
0.247674,0.145028
0.222746,0.120879
0.284965,0.15097
0.30657,0.149378
0.310303,0.14609
0.25322,0.138714
0.255843,0.140792
0.232561,0.13938
0.211158,0.126718
0.247143,0.130215
0.242254,0.122136
0.24019,0.129196
0.274087,0.151227
0.244215,0.166622
0.284462,0.150324
0.323713,0.139283
0.252956,0.142513
0.308939,0.143739
0.250886,0.107579
0.24071,0.128422
0.286155,0.145113
0.238359,0.125324
0.237076,0.136338
0.227385,0.141706
0.26678,0.109954
0.236033,0.139119
0.206176,0.126128
0.274219,0.148677
0.275855,0.131042
0.226198,0.111353
0.228085,0.120906
0.24425,0.153664
0.273766,0.155067
0.251999,0.145328
0.226483,0.132539
0.268082,0.133176
0.258884,0.148749
0.253502,0.131618
0.251734,0.135997
0.253387,0.134904
0.235916,0.127389
0.305336,0.155613
0.27132,0.153068
0.238459,0.122597
0.223041,0.132911
0.299734,0.134238
0.26736,0.153132
0.217901,0.142945
0.22251,0.129731
0.220148,0.136274
0.282871,0.151193
0.319142,0.148452
0.206604,0.131345
0.269981,0.163528
0.256404,0.133137
0.241345,0.131274
0.24704,0.148537
0.296098,0.152747
0.27404,0.153356
0.22613,0.128289
0.285265,0.121533
0.249704,0.15152
0.243993,0.106518
0.244521,0.14319
0.312684,0.121155
0.214439,0.130551
0.299033,0.150536
0.252826,0.154487
0.2987,0.149957
0.282375,0.145138
0.245092,0.146193
0.251824,0.151047
0.248224,0.149899
0.228339,0.132725
0.279225,0.148273
0.308221,0.142016
0.286734,0.150285
0.262672,0.139899
0.286676,0.128198
0.212163,0.129872
0.24965,0.131888
0.21727,0.130533
0.256577,0.145563
0.265264,0.13897
0.272244,0.1296
0.239689,0.154754
0.26649,0.129877
0.264952,0.139072
0.211407,0.140356
0.297593,0.148365
0.295827,0.138745
0.254509,0.138494
0.278765,0.133937
0.252709,0.148791
0.217134,0.126856
0.29893,0.146769
0.213068,0.116596
0.237969,0.135522
0.238746,0.142613
0.254918,0.140778
0.245976,0.146819
0.28812,0.146682
0.246306,0.131783
0.270419,0.156647
0.276175,0.144669
0.25314,0.127515
